,pgnfile,result
24567,414933.pgn,1.0
24568,414934.pgn,-1.0
24569,414935.pgn,-1.0
24570,414936.pgn,0.0
24571,414937.pgn,1.0
24572,414938.pgn,1.0
24573,414939.pgn,1.0
24574,414940.pgn,-1.0
24575,414941.pgn,1.0
24576,414942.pgn,0.0
24577,414943.pgn,1.0
24578,414945.pgn,0.0
24579,414946.pgn,-1.0
24580,414947.pgn,-1.0
24581,414948.pgn,1.0
24582,414949.pgn,-1.0
24583,414950.pgn,1.0
24584,414951.pgn,1.0
24585,414952.pgn,1.0
24586,414953.pgn,-1.0
24587,414954.pgn,0.0
24588,414955.pgn,-1.0
24589,414956.pgn,1.0
24590,414957.pgn,-1.0
24591,414958.pgn,1.0
24592,414959.pgn,0.0
24593,414960.pgn,0.0
24594,414961.pgn,-1.0
24595,414962.pgn,1.0
24596,414963.pgn,-1.0
24597,414964.pgn,-1.0
24598,414965.pgn,1.0
24599,414966.pgn,-1.0
24600,414967.pgn,0.0
24601,414968.pgn,1.0
24602,414969.pgn,1.0
24603,414970.pgn,1.0
24604,414971.pgn,-1.0
24605,414972.pgn,1.0
24606,414973.pgn,1.0
24607,414975.pgn,1.0
24608,414976.pgn,1.0
24609,414977.pgn,1.0
24610,414978.pgn,1.0
24611,414979.pgn,0.0
24612,414980.pgn,0.0
24613,414981.pgn,-1.0
24614,414982.pgn,0.0
24615,414983.pgn,-1.0
24616,414984.pgn,1.0
24617,414985.pgn,1.0
24618,414986.pgn,1.0
24619,414987.pgn,1.0
24620,414988.pgn,1.0
24621,414989.pgn,0.0
24622,414990.pgn,0.0
24623,414991.pgn,1.0
24624,414992.pgn,1.0
24625,414993.pgn,-1.0
24626,414994.pgn,0.0
24627,414995.pgn,-1.0
24628,414996.pgn,-1.0
24629,414997.pgn,0.0
24630,414998.pgn,1.0
24631,414999.pgn,-1.0
24632,415000.pgn,-1.0
24633,415001.pgn,1.0
24634,415002.pgn,-1.0
24635,415003.pgn,-1.0
24636,415004.pgn,0.0
24637,415005.pgn,0.0
24638,415006.pgn,1.0
24639,415007.pgn,1.0
24640,415008.pgn,-1.0
24641,415009.pgn,0.0
24642,415010.pgn,1.0
24643,415011.pgn,1.0
24644,415012.pgn,1.0
24645,415013.pgn,-1.0
24646,415014.pgn,-1.0
24647,415015.pgn,-1.0
24648,415016.pgn,1.0
24649,415017.pgn,0.0
24650,415018.pgn,0.0
24651,415019.pgn,-1.0
24652,415020.pgn,0.0
24653,415021.pgn,1.0
24654,415023.pgn,-1.0
24655,415024.pgn,-1.0
24656,415025.pgn,1.0
24657,415026.pgn,1.0
24658,415027.pgn,1.0
24659,415028.pgn,1.0
24660,415029.pgn,1.0
24661,415030.pgn,0.0
24662,415031.pgn,0.0
24663,415032.pgn,0.0
24664,415033.pgn,1.0
24665,415034.pgn,0.0
24666,415035.pgn,1.0
24667,415036.pgn,0.0
24668,415037.pgn,-1.0
24669,415038.pgn,-1.0
24670,415039.pgn,1.0
24671,415040.pgn,-1.0
24672,415041.pgn,1.0
24673,415042.pgn,1.0
24674,415043.pgn,-1.0
24675,415044.pgn,1.0
24676,415045.pgn,-1.0
24677,415046.pgn,-1.0
24678,415047.pgn,-1.0
24679,415048.pgn,1.0
24680,415049.pgn,-1.0
24681,415050.pgn,1.0
24682,415052.pgn,0.0
24683,415053.pgn,1.0
24684,415054.pgn,-1.0
24685,415055.pgn,-1.0
24686,415056.pgn,-1.0
24687,415057.pgn,-1.0
24688,415058.pgn,0.0
24689,415059.pgn,0.0
24690,415060.pgn,1.0
24691,415061.pgn,1.0
24692,415062.pgn,1.0
24693,415063.pgn,0.0
24694,415064.pgn,0.0
24695,415065.pgn,1.0
24696,415066.pgn,-1.0
24697,415067.pgn,1.0
24698,415068.pgn,1.0
24699,415069.pgn,1.0
24700,415070.pgn,1.0
24701,415071.pgn,1.0
24702,415072.pgn,1.0
24703,415073.pgn,0.0
24704,415074.pgn,1.0
24705,415075.pgn,-1.0
24706,415076.pgn,1.0
24707,415077.pgn,0.0
24708,415078.pgn,-1.0
24709,415079.pgn,-1.0
24710,415080.pgn,1.0
24711,415081.pgn,-1.0
24712,415082.pgn,1.0
24713,415083.pgn,-1.0
24714,415084.pgn,-1.0
24715,415085.pgn,1.0
24716,415086.pgn,-1.0
24717,415087.pgn,-1.0
24718,415088.pgn,-1.0
24719,415089.pgn,1.0
24720,415090.pgn,1.0
24721,415091.pgn,0.0
24722,415093.pgn,-1.0
24723,415094.pgn,-1.0
24724,415095.pgn,-1.0
24725,415096.pgn,-1.0
24726,415097.pgn,0.0
24727,415098.pgn,1.0
24728,415099.pgn,1.0
24729,415100.pgn,1.0
24730,415101.pgn,0.0
24731,415102.pgn,0.0
24732,415103.pgn,-1.0
24733,415104.pgn,1.0
24734,415105.pgn,-1.0
24735,415106.pgn,1.0
24736,415107.pgn,-1.0
24737,415108.pgn,1.0
24738,415109.pgn,1.0
24739,415110.pgn,-1.0
24740,415111.pgn,1.0
24741,415112.pgn,1.0
24742,415113.pgn,-1.0
24743,415114.pgn,-1.0
24744,415115.pgn,1.0
24745,415116.pgn,0.0
24746,415117.pgn,-1.0
24747,415118.pgn,1.0
24748,415119.pgn,-1.0
24749,415120.pgn,1.0
24750,415121.pgn,1.0
24751,415123.pgn,1.0
24752,415124.pgn,1.0
24753,415125.pgn,-1.0
24754,415126.pgn,-1.0
24755,415127.pgn,1.0
24756,415128.pgn,-1.0
24757,415129.pgn,1.0
24758,415130.pgn,1.0
24759,415131.pgn,1.0
24760,415132.pgn,-1.0
24761,415133.pgn,0.0
24762,415134.pgn,1.0
24763,415135.pgn,-1.0
24764,415136.pgn,1.0
24765,415137.pgn,-1.0
24766,415138.pgn,-1.0
24767,415139.pgn,1.0
24768,415140.pgn,-1.0
24769,415141.pgn,-1.0
24770,415142.pgn,1.0
24771,415143.pgn,1.0
24772,415144.pgn,0.0
24773,415145.pgn,0.0
24774,415146.pgn,-1.0
24775,415147.pgn,-1.0
24776,415148.pgn,0.0
24777,415149.pgn,1.0
24778,415150.pgn,-1.0
24779,415151.pgn,0.0
24780,415152.pgn,1.0
24781,415153.pgn,-1.0
24782,415154.pgn,-1.0
24783,415155.pgn,1.0
24784,415156.pgn,1.0
24785,415157.pgn,1.0
24786,415158.pgn,1.0
24787,415159.pgn,-1.0
24788,415160.pgn,0.0
24789,415161.pgn,1.0
24790,415162.pgn,-1.0
24791,415163.pgn,-1.0
24792,415164.pgn,1.0
24793,415165.pgn,1.0
24794,415166.pgn,-1.0
24795,415167.pgn,-1.0
24796,415168.pgn,1.0
24797,415169.pgn,1.0
24798,415170.pgn,1.0
24799,415171.pgn,1.0
24800,415172.pgn,1.0
24801,415173.pgn,1.0
24802,415174.pgn,-1.0
24803,415175.pgn,-1.0
24804,415176.pgn,-1.0
24805,415177.pgn,0.0
24806,415178.pgn,1.0
24807,415179.pgn,1.0
24808,415180.pgn,1.0
24809,415181.pgn,-1.0
24810,415182.pgn,0.0
24811,415183.pgn,-1.0
24812,415184.pgn,1.0
24813,415185.pgn,1.0
24814,415186.pgn,-1.0
24815,415187.pgn,1.0
24816,415188.pgn,1.0
24817,415189.pgn,-1.0
24818,415190.pgn,1.0
24819,415191.pgn,1.0
24820,415192.pgn,-1.0
24821,415193.pgn,1.0
24822,415194.pgn,0.0
24823,415195.pgn,1.0
24824,415196.pgn,-1.0
24825,415197.pgn,1.0
24826,415198.pgn,-1.0
24827,415199.pgn,1.0
24828,415200.pgn,1.0
24829,415201.pgn,1.0
24830,415202.pgn,1.0
24831,415203.pgn,1.0
24832,415204.pgn,1.0
24833,415205.pgn,1.0
24834,415206.pgn,-1.0
24835,415207.pgn,-1.0
24836,415208.pgn,1.0
24837,415209.pgn,1.0
24838,415210.pgn,0.0
24839,415211.pgn,1.0
24840,415212.pgn,1.0
24841,415213.pgn,1.0
24842,415214.pgn,-1.0
24843,415215.pgn,1.0
24844,415216.pgn,0.0
24845,415217.pgn,-1.0
24846,415218.pgn,-1.0
24847,415219.pgn,1.0
24848,415220.pgn,1.0
24849,415221.pgn,-1.0
24850,415222.pgn,1.0
24851,415223.pgn,-1.0
24852,415225.pgn,-1.0
24853,415226.pgn,1.0
24854,415227.pgn,0.0
24855,415228.pgn,1.0
24856,415230.pgn,1.0
24857,415231.pgn,0.0
24858,415232.pgn,-1.0
24859,415233.pgn,0.0
24860,415234.pgn,1.0
24861,415235.pgn,1.0
24862,415236.pgn,0.0
24863,415237.pgn,0.0
24864,415238.pgn,0.0
24865,415239.pgn,0.0
24866,415240.pgn,0.0
24867,415241.pgn,-1.0
24868,415242.pgn,1.0
24869,415243.pgn,1.0
24870,415244.pgn,1.0
24871,415245.pgn,1.0
24872,415246.pgn,0.0
24873,415247.pgn,-1.0
24874,415248.pgn,-1.0
24875,415249.pgn,-1.0
24876,415250.pgn,0.0
24877,415251.pgn,-1.0
24878,415252.pgn,1.0
24879,415253.pgn,0.0
24880,415254.pgn,1.0
24881,415255.pgn,1.0
24882,415256.pgn,-1.0
24883,415257.pgn,0.0
24884,415258.pgn,-1.0
24885,415259.pgn,1.0
24886,415260.pgn,1.0
24887,415261.pgn,-1.0
24888,415262.pgn,1.0
24889,415263.pgn,-1.0
24890,415264.pgn,-1.0
24891,415265.pgn,1.0
24892,415266.pgn,0.0
24893,415267.pgn,1.0
24894,415268.pgn,-1.0
24895,415269.pgn,-1.0
24896,415270.pgn,-1.0
24897,415271.pgn,-1.0
24898,415272.pgn,1.0
24899,415273.pgn,-1.0
24900,415274.pgn,-1.0
24901,415275.pgn,-1.0
24902,415276.pgn,0.0
24903,415277.pgn,1.0
24904,415278.pgn,-1.0
24905,415279.pgn,0.0
24906,415280.pgn,1.0
24907,415281.pgn,-1.0
24908,415282.pgn,1.0
24909,415283.pgn,1.0
24910,415284.pgn,1.0
24911,415285.pgn,1.0
24912,415286.pgn,-1.0
24913,415287.pgn,0.0
24914,415288.pgn,1.0
24915,415289.pgn,1.0
24916,415290.pgn,1.0
24917,415291.pgn,0.0
24918,415292.pgn,0.0
24919,415293.pgn,-1.0
24920,415294.pgn,1.0
24921,415295.pgn,1.0
24922,415296.pgn,1.0
24923,415297.pgn,-1.0
24924,415298.pgn,-1.0
24925,415299.pgn,-1.0
24926,415300.pgn,-1.0
24927,415301.pgn,-1.0
24928,415302.pgn,-1.0
24929,415303.pgn,-1.0
24930,415304.pgn,0.0
24931,415305.pgn,-1.0
24932,415306.pgn,1.0
24933,415307.pgn,-1.0
24934,415308.pgn,1.0
24935,415309.pgn,-1.0
24936,415310.pgn,-1.0
24937,415311.pgn,1.0
24938,415312.pgn,0.0
24939,415313.pgn,1.0
24940,415314.pgn,-1.0
24941,415315.pgn,1.0
24942,415316.pgn,0.0
24943,415317.pgn,1.0
24944,415318.pgn,0.0
24945,415319.pgn,-1.0
24946,415320.pgn,-1.0
24947,415321.pgn,-1.0
24948,415322.pgn,1.0
24949,415323.pgn,0.0
24950,415324.pgn,0.0
24951,415325.pgn,0.0
24952,415326.pgn,0.0
24953,415327.pgn,-1.0
24954,415328.pgn,1.0
24955,415329.pgn,-1.0
24956,415330.pgn,0.0
24957,415331.pgn,0.0
24958,415332.pgn,-1.0
24959,415333.pgn,1.0
24960,415334.pgn,1.0
24961,415335.pgn,-1.0
24962,415336.pgn,0.0
24963,415337.pgn,-1.0
24964,415338.pgn,1.0
24965,415339.pgn,0.0
24966,415340.pgn,1.0
24967,415341.pgn,0.0
24968,415342.pgn,1.0
24969,415343.pgn,0.0
24970,415344.pgn,-1.0
24971,415345.pgn,0.0
24972,415346.pgn,-1.0
24973,415347.pgn,1.0
24974,415348.pgn,0.0
24975,415349.pgn,1.0
24976,415350.pgn,1.0
24977,415351.pgn,-1.0
24978,415352.pgn,-1.0
24979,415353.pgn,1.0
24980,415354.pgn,-1.0
24981,415355.pgn,-1.0
24982,415356.pgn,0.0
24983,415357.pgn,0.0
24984,415358.pgn,1.0
24985,415359.pgn,1.0
24986,415360.pgn,1.0
24987,415361.pgn,-1.0
24988,415362.pgn,0.0
24989,415363.pgn,-1.0
24990,415364.pgn,-1.0
24991,415365.pgn,-1.0
24992,415366.pgn,-1.0
24993,415367.pgn,1.0
24994,415368.pgn,1.0
24995,415369.pgn,1.0
24996,415370.pgn,0.0
24997,415371.pgn,1.0
24998,415372.pgn,-1.0
24999,415373.pgn,-1.0
25000,415374.pgn,0.0
25001,415375.pgn,1.0
25002,415376.pgn,0.0
25003,415377.pgn,1.0
25004,415378.pgn,0.0
25005,415379.pgn,1.0
25006,415380.pgn,1.0
25007,415381.pgn,-1.0
25008,415382.pgn,1.0
25009,415383.pgn,1.0
25010,415384.pgn,1.0
25011,415385.pgn,1.0
25012,415386.pgn,1.0
25013,415387.pgn,1.0
25014,415388.pgn,-1.0
25015,415389.pgn,1.0
25016,415390.pgn,0.0
25017,415391.pgn,0.0
25018,415392.pgn,1.0
25019,415393.pgn,-1.0
25020,415394.pgn,1.0
25021,415395.pgn,1.0
25022,415396.pgn,1.0
25023,415397.pgn,-1.0
25024,415398.pgn,1.0
25025,415399.pgn,-1.0
25026,415400.pgn,1.0
25027,415401.pgn,0.0
25028,415402.pgn,-1.0
25029,415403.pgn,0.0
25030,415404.pgn,-1.0
25031,415405.pgn,0.0
25032,415406.pgn,1.0
25033,415407.pgn,1.0
25034,415408.pgn,1.0
25035,415409.pgn,1.0
25036,415410.pgn,1.0
25037,415411.pgn,-1.0
25038,415412.pgn,-1.0
25039,415413.pgn,-1.0
25040,415414.pgn,1.0
25041,415415.pgn,-1.0
25042,415416.pgn,1.0
25043,415417.pgn,1.0
25044,415418.pgn,1.0
25045,415419.pgn,1.0
25046,415420.pgn,0.0
25047,415421.pgn,1.0
25048,415422.pgn,1.0
25049,415423.pgn,-1.0
25050,415425.pgn,1.0
25051,415426.pgn,1.0
25052,415427.pgn,1.0
25053,415428.pgn,-1.0
25054,415429.pgn,-1.0
25055,415430.pgn,-1.0
25056,415431.pgn,1.0
25057,415432.pgn,-1.0
25058,415433.pgn,1.0
25059,415434.pgn,-1.0
25060,415435.pgn,-1.0
25061,415436.pgn,-1.0
25062,415437.pgn,1.0
25063,415438.pgn,0.0
25064,415439.pgn,1.0
25065,415440.pgn,-1.0
25066,415441.pgn,-1.0
25067,415442.pgn,-1.0
25068,415443.pgn,-1.0
25069,415444.pgn,-1.0
25070,415445.pgn,-1.0
25071,415446.pgn,1.0
25072,415447.pgn,1.0
25073,415448.pgn,0.0
25074,415449.pgn,-1.0
25075,415450.pgn,-1.0
25076,415451.pgn,1.0
25077,415452.pgn,1.0
25078,415453.pgn,0.0
25079,415454.pgn,1.0
25080,415455.pgn,1.0
25081,415456.pgn,0.0
25082,415457.pgn,0.0
25083,415458.pgn,0.0
25084,415459.pgn,1.0
25085,415460.pgn,1.0
25086,415461.pgn,-1.0
25087,415462.pgn,1.0
25088,415463.pgn,-1.0
25089,415464.pgn,0.0
25090,415465.pgn,1.0
25091,415466.pgn,-1.0
25092,415467.pgn,-1.0
25093,415468.pgn,-1.0
25094,415469.pgn,1.0
25095,415470.pgn,1.0
25096,415471.pgn,-1.0
25097,415472.pgn,-1.0
25098,415473.pgn,0.0
25099,415474.pgn,-1.0
25100,415475.pgn,0.0
25101,415476.pgn,0.0
25102,415477.pgn,-1.0
25103,415478.pgn,-1.0
25104,415479.pgn,0.0
25105,415480.pgn,0.0
25106,415481.pgn,-1.0
25107,415482.pgn,-1.0
25108,415483.pgn,1.0
25109,415484.pgn,1.0
25110,415485.pgn,-1.0
25111,415486.pgn,1.0
25112,415487.pgn,0.0
25113,415488.pgn,1.0
25114,415489.pgn,1.0
25115,415490.pgn,-1.0
25116,415491.pgn,0.0
25117,415492.pgn,-1.0
25118,415493.pgn,-1.0
25119,415494.pgn,-1.0
25120,415495.pgn,-1.0
25121,415496.pgn,1.0
25122,415497.pgn,0.0
25123,415498.pgn,-1.0
25124,415499.pgn,1.0
25125,415500.pgn,-1.0
25126,415501.pgn,-1.0
25127,415502.pgn,-1.0
25128,415503.pgn,1.0
25129,415504.pgn,0.0
25130,415505.pgn,-1.0
25131,415506.pgn,-1.0
25132,415507.pgn,0.0
25133,415508.pgn,0.0
25134,415509.pgn,1.0
25135,415510.pgn,1.0
25136,415511.pgn,-1.0
25137,415512.pgn,1.0
25138,415513.pgn,-1.0
25139,415514.pgn,1.0
25140,415515.pgn,1.0
25141,415516.pgn,1.0
25142,415517.pgn,0.0
25143,415518.pgn,-1.0
25144,415519.pgn,-1.0
25145,415520.pgn,1.0
25146,415521.pgn,-1.0
25147,415522.pgn,1.0
25148,415523.pgn,1.0
25149,415524.pgn,0.0
25150,415525.pgn,1.0
25151,415526.pgn,1.0
25152,415527.pgn,1.0
25153,415528.pgn,1.0
25154,415529.pgn,-1.0
25155,415530.pgn,0.0
25156,415531.pgn,1.0
25157,415532.pgn,-1.0
25158,415533.pgn,-1.0
25159,415534.pgn,0.0
25160,415535.pgn,0.0
25161,415536.pgn,1.0
25162,415537.pgn,-1.0
25163,415538.pgn,1.0
25164,415539.pgn,1.0
25165,415540.pgn,-1.0
25166,415541.pgn,1.0
25167,415542.pgn,1.0
25168,415543.pgn,1.0
25169,415544.pgn,-1.0
25170,415545.pgn,1.0
25171,415546.pgn,1.0
25172,415547.pgn,-1.0
25173,415548.pgn,-1.0
25174,415549.pgn,1.0
25175,415551.pgn,0.0
25176,415552.pgn,-1.0
25177,415553.pgn,1.0
25178,415554.pgn,1.0
25179,415555.pgn,0.0
25180,415556.pgn,1.0
25181,415557.pgn,-1.0
25182,415558.pgn,-1.0
25183,415559.pgn,1.0
25184,415560.pgn,0.0
25185,415561.pgn,-1.0
25186,415562.pgn,1.0
25187,415563.pgn,-1.0
25188,415564.pgn,1.0
25189,415565.pgn,1.0
25190,415566.pgn,1.0
25191,415567.pgn,1.0
25192,415568.pgn,0.0
25193,415569.pgn,-1.0
25194,415570.pgn,-1.0
25195,415571.pgn,-1.0
25196,415572.pgn,1.0
25197,415573.pgn,-1.0
25198,415574.pgn,0.0
25199,415575.pgn,0.0
25200,415576.pgn,0.0
25201,415577.pgn,1.0
25202,415578.pgn,0.0
25203,415579.pgn,-1.0
25204,415580.pgn,1.0
25205,415581.pgn,-1.0
25206,415582.pgn,-1.0
25207,415583.pgn,1.0
25208,415584.pgn,1.0
25209,415585.pgn,-1.0
25210,415586.pgn,-1.0
25211,415587.pgn,-1.0
25212,415588.pgn,-1.0
25213,415589.pgn,1.0
25214,415590.pgn,1.0
25215,415591.pgn,0.0
25216,415592.pgn,-1.0
25217,415593.pgn,1.0
25218,415594.pgn,1.0
25219,415595.pgn,-1.0
25220,415596.pgn,0.0
25221,415597.pgn,-1.0
25222,415598.pgn,1.0
25223,415600.pgn,1.0
25224,415601.pgn,-1.0
25225,415602.pgn,-1.0
25226,415603.pgn,1.0
25227,415604.pgn,0.0
25228,415605.pgn,1.0
25229,415606.pgn,1.0
25230,415607.pgn,-1.0
25231,415608.pgn,-1.0
25232,415609.pgn,-1.0
25233,415610.pgn,1.0
25234,415611.pgn,1.0
25235,415612.pgn,0.0
25236,415613.pgn,-1.0
25237,415614.pgn,1.0
25238,415615.pgn,-1.0
25239,415616.pgn,-1.0
25240,415617.pgn,-1.0
25241,415618.pgn,1.0
25242,415619.pgn,-1.0
25243,415620.pgn,1.0
25244,415621.pgn,-1.0
25245,415622.pgn,1.0
25246,415623.pgn,1.0
25247,415624.pgn,1.0
25248,415625.pgn,1.0
25249,415626.pgn,0.0
25250,415627.pgn,-1.0
25251,415628.pgn,-1.0
25252,415629.pgn,-1.0
25253,415630.pgn,0.0
25254,415631.pgn,-1.0
25255,415632.pgn,1.0
25256,415633.pgn,1.0
25257,415634.pgn,1.0
25258,415635.pgn,1.0
25259,415636.pgn,1.0
25260,415637.pgn,-1.0
25261,415638.pgn,1.0
25262,415639.pgn,1.0
25263,415640.pgn,0.0
25264,415641.pgn,-1.0
25265,415642.pgn,-1.0
25266,415643.pgn,1.0
25267,415644.pgn,1.0
25268,415645.pgn,1.0
25269,415646.pgn,0.0
25270,415647.pgn,-1.0
25271,415648.pgn,1.0
25272,415649.pgn,0.0
25273,415650.pgn,-1.0
25274,415651.pgn,-1.0
25275,415652.pgn,1.0
25276,415653.pgn,0.0
25277,415654.pgn,-1.0
25278,415655.pgn,1.0
25279,415656.pgn,0.0
25280,415657.pgn,0.0
25281,415658.pgn,0.0
25282,415659.pgn,1.0
25283,415660.pgn,1.0
25284,415661.pgn,1.0
25285,415662.pgn,-1.0
25286,415663.pgn,1.0
25287,415664.pgn,1.0
25288,415665.pgn,1.0
25289,415666.pgn,1.0
25290,415667.pgn,0.0
25291,415668.pgn,-1.0
25292,415669.pgn,0.0
25293,415670.pgn,0.0
25294,415671.pgn,1.0
25295,415672.pgn,-1.0
25296,415673.pgn,0.0
25297,415674.pgn,1.0
25298,415675.pgn,1.0
25299,415676.pgn,-1.0
25300,415677.pgn,1.0
25301,415678.pgn,0.0
25302,415679.pgn,1.0
25303,415680.pgn,-1.0
25304,415681.pgn,1.0
25305,415682.pgn,-1.0
25306,415683.pgn,0.0
25307,415684.pgn,-1.0
25308,415685.pgn,-1.0
25309,415686.pgn,1.0
25310,415687.pgn,1.0
25311,415688.pgn,1.0
25312,415689.pgn,-1.0
25313,415690.pgn,1.0
25314,415691.pgn,-1.0
25315,415692.pgn,1.0
25316,415693.pgn,-1.0
25317,415694.pgn,-1.0
25318,415695.pgn,0.0
25319,415696.pgn,1.0
25320,415697.pgn,1.0
25321,415698.pgn,1.0
25322,415699.pgn,1.0
25323,415700.pgn,0.0
25324,415701.pgn,0.0
25325,415702.pgn,-1.0
25326,415703.pgn,0.0
25327,415704.pgn,-1.0
25328,415705.pgn,0.0
25329,415706.pgn,-1.0
25330,415707.pgn,1.0
25331,415708.pgn,1.0
25332,415709.pgn,-1.0
25333,415710.pgn,1.0
25334,415711.pgn,0.0
25335,415712.pgn,-1.0
25336,415713.pgn,1.0
25337,415714.pgn,1.0
25338,415715.pgn,1.0
25339,415716.pgn,-1.0
25340,415717.pgn,1.0
25341,415718.pgn,0.0
25342,415719.pgn,0.0
25343,415720.pgn,1.0
25344,415721.pgn,1.0
25345,415722.pgn,-1.0
25346,415723.pgn,-1.0
25347,415724.pgn,0.0
25348,415725.pgn,1.0
25349,415726.pgn,-1.0
25350,415727.pgn,1.0
25351,415728.pgn,0.0
25352,415729.pgn,0.0
25353,415730.pgn,-1.0
25354,415731.pgn,1.0
25355,415732.pgn,-1.0
25356,415733.pgn,1.0
25357,415734.pgn,1.0
25358,415735.pgn,1.0
25359,415736.pgn,-1.0
25360,415737.pgn,1.0
25361,415738.pgn,0.0
25362,415739.pgn,-1.0
25363,415740.pgn,1.0
25364,415741.pgn,1.0
25365,415742.pgn,1.0
25366,415743.pgn,1.0
25367,415744.pgn,0.0
25368,415745.pgn,-1.0
25369,415746.pgn,1.0
25370,415747.pgn,1.0
25371,415748.pgn,0.0
25372,415749.pgn,-1.0
25373,415750.pgn,-1.0
25374,415751.pgn,0.0
25375,415752.pgn,-1.0
25376,415753.pgn,1.0
25377,415754.pgn,-1.0
25378,415755.pgn,-1.0
25379,415756.pgn,1.0
25380,415757.pgn,1.0
25381,415758.pgn,1.0
25382,415759.pgn,1.0
25383,415760.pgn,0.0
25384,415761.pgn,1.0
25385,415762.pgn,1.0
25386,415763.pgn,-1.0
25387,415764.pgn,-1.0
25388,415765.pgn,0.0
25389,415766.pgn,-1.0
25390,415767.pgn,1.0
25391,415768.pgn,1.0
25392,415769.pgn,-1.0
25393,415770.pgn,1.0
25394,415771.pgn,1.0
25395,415772.pgn,-1.0
25396,415773.pgn,1.0
25397,415774.pgn,-1.0
25398,415775.pgn,0.0
25399,415776.pgn,1.0
25400,415777.pgn,-1.0
25401,415778.pgn,0.0
25402,415779.pgn,-1.0
25403,415780.pgn,-1.0
25404,415781.pgn,1.0
25405,415782.pgn,-1.0
25406,415783.pgn,-1.0
25407,415784.pgn,1.0
25408,415785.pgn,-1.0
25409,415786.pgn,1.0
25410,415787.pgn,0.0
25411,415788.pgn,1.0
25412,415789.pgn,-1.0
25413,415790.pgn,0.0
25414,415791.pgn,0.0
25415,415792.pgn,-1.0
25416,415793.pgn,-1.0
25417,415794.pgn,1.0
25418,415795.pgn,-1.0
25419,415796.pgn,-1.0
25420,415797.pgn,0.0
25421,415798.pgn,-1.0
25422,415799.pgn,-1.0
25423,415800.pgn,1.0
25424,415801.pgn,-1.0
25425,415802.pgn,-1.0
25426,415803.pgn,0.0
25427,415804.pgn,1.0
25428,415805.pgn,1.0
25429,415807.pgn,1.0
25430,415808.pgn,0.0
25431,415809.pgn,0.0
25432,415810.pgn,0.0
25433,415811.pgn,-1.0
25434,415812.pgn,1.0
25435,415813.pgn,-1.0
25436,415814.pgn,0.0
25437,415815.pgn,-1.0
25438,415816.pgn,-1.0
25439,415817.pgn,0.0
25440,415818.pgn,-1.0
25441,415819.pgn,0.0
25442,415820.pgn,1.0
25443,415821.pgn,0.0
25444,415822.pgn,-1.0
25445,415823.pgn,0.0
25446,415824.pgn,1.0
25447,415825.pgn,0.0
25448,415826.pgn,1.0
25449,415827.pgn,1.0
25450,415828.pgn,-1.0
25451,415829.pgn,-1.0
25452,415830.pgn,-1.0
25453,415831.pgn,1.0
25454,415832.pgn,-1.0
25455,415833.pgn,1.0
25456,415834.pgn,1.0
25457,415835.pgn,1.0
25458,415836.pgn,-1.0
25459,415837.pgn,-1.0
25460,415838.pgn,-1.0
25461,415839.pgn,0.0
25462,415840.pgn,0.0
25463,415841.pgn,0.0
25464,415842.pgn,0.0
25465,415843.pgn,1.0
25466,415844.pgn,0.0
25467,415845.pgn,-1.0
25468,415846.pgn,0.0
25469,415847.pgn,0.0
25470,415848.pgn,1.0
25471,415849.pgn,-1.0
25472,415850.pgn,1.0
25473,415851.pgn,1.0
25474,415852.pgn,1.0
25475,415853.pgn,-1.0
25476,415854.pgn,0.0
25477,415855.pgn,0.0
25478,415856.pgn,0.0
25479,415857.pgn,0.0
25480,415858.pgn,-1.0
25481,415859.pgn,-1.0
25482,415860.pgn,0.0
25483,415861.pgn,1.0
25484,415862.pgn,1.0
25485,415863.pgn,0.0
25486,415864.pgn,0.0
25487,415865.pgn,-1.0
25488,415866.pgn,-1.0
25489,415867.pgn,0.0
25490,415868.pgn,-1.0
25491,415869.pgn,1.0
25492,415870.pgn,0.0
25493,415871.pgn,0.0
25494,415872.pgn,1.0
25495,415873.pgn,1.0
25496,415874.pgn,-1.0
25497,415875.pgn,0.0
25498,415877.pgn,1.0
25499,415879.pgn,1.0
25500,415880.pgn,1.0
25501,415882.pgn,-1.0
25502,415883.pgn,1.0
25503,415884.pgn,-1.0
25504,415885.pgn,-1.0
25505,415886.pgn,-1.0
25506,415888.pgn,-1.0
25507,415889.pgn,1.0
25508,415890.pgn,0.0
25509,415891.pgn,1.0
25510,415892.pgn,-1.0
25511,415893.pgn,1.0
25512,415894.pgn,0.0
25513,415895.pgn,1.0
25514,415896.pgn,-1.0
25515,415897.pgn,1.0
25516,415898.pgn,0.0
25517,415899.pgn,0.0
25518,415900.pgn,0.0
25519,415901.pgn,0.0
25520,415902.pgn,1.0
25521,415903.pgn,-1.0
25522,415904.pgn,-1.0
25523,415905.pgn,1.0
25524,415906.pgn,-1.0
25525,415907.pgn,1.0
25526,415908.pgn,1.0
25527,415909.pgn,-1.0
25528,415910.pgn,-1.0
25529,415911.pgn,0.0
25530,415912.pgn,-1.0
25531,415913.pgn,0.0
25532,415914.pgn,0.0
25533,415915.pgn,1.0
25534,415916.pgn,1.0
25535,415917.pgn,1.0
25536,415918.pgn,1.0
25537,415919.pgn,-1.0
25538,415920.pgn,1.0
25539,415921.pgn,1.0
25540,415922.pgn,0.0
